"x" "y" "z"
"22843" 70.5 -9.5 -0.269250869750977
"22844" 71.5 -9.5 -0.264333724975586
"22845" 72.5 -9.5 -0.263500213623047
"22846" 73.5 -9.5 -0.247167587280273
"22847" 74.5 -9.5 -0.235004425048828
"22848" 75.5 -9.5 -0.221582412719727
"22849" 76.5 -9.5 -0.206333160400391
"22850" 77.5 -9.5 -0.197746276855469
"22851" 78.5 -9.5 -0.193418502807617
"22852" 79.5 -9.5 -0.20899772644043
"22853" 80.5 -9.5 -0.222084045410156
"22854" 81.5 -9.5 -0.235580444335938
"22855" 82.5 -9.5 -0.244419097900391
"22856" 83.5 -9.5 -0.255748748779297
"22857" 84.5 -9.5 -0.27783203125
"22858" 85.5 -9.5 -0.291584014892578
"22859" 86.5 -9.5 -0.300083160400391
"22860" 87.5 -9.5 -0.311166763305664
"22861" 88.5 -9.5 -0.326332092285156
"22862" 89.5 -9.5 -0.338163375854492
"22863" 90.5 -9.5 -0.338581085205078
"22864" 91.5 -9.5 -0.356916427612305
"22865" 92.5 -9.5 -0.388088226318359
"22866" 93.5 -9.5 -0.412248611450195
"22867" 94.5 -9.5 -0.437580108642578
"22868" 95.5 -9.5 -0.443914413452148
"22869" 96.5 -9.5 -0.457666397094727
"22870" 97.5 -9.5 -0.475336074829102
"22871" 98.5 -9.5 -0.487834930419922
"22872" 99.5 -9.5 -0.492000579833984
"22873" 100.5 -9.5 -0.514669418334961
"22874" 101.5 -9.5 -0.528247833251953
"22875" 102.5 -9.5 -0.544666290283203
"22876" 103.5 -9.5 -0.537336349487305
"22877" 104.5 -9.5 -0.542665481567383
"22878" 105.5 -9.5 -0.546665191650391
"22879" 106.5 -9.5 -0.543750762939453
"22880" 107.5 -9.5 -0.534994125366211
"22881" 108.5 -9.5 -0.507667541503906
"22882" 109.5 -9.5 -0.47599983215332
"22883" 110.5 -9.5 -0.462419509887695
"22884" 111.5 -9.5 -0.447748184204102
"22885" 112.5 -9.5 -0.441251754760742
"22886" 113.5 -9.5 -0.425502777099609
"22887" 114.5 -9.5 -0.41874885559082
"22888" 115.5 -9.5 -0.407251358032227
"22889" 116.5 -9.5 -0.404668807983398
"22890" 117.5 -9.5 -0.389251708984375
"22891" 118.5 -9.5 -0.390913009643555
"22892" 119.5 -9.5 -0.394084930419922
"22893" 120.5 -9.5 -0.406749725341797
"22894" 121.5 -9.5 -0.407585144042969
"22895" 122.5 -9.5 -0.414337158203125
"22896" 123.5 -9.5 -0.407417297363281
"22897" 125.5 -9.5 -0.390251159667969
"22898" 126.5 -9.5 -0.389249801635742
"22899" 127.5 -9.5 -0.374588012695312
"22900" 128.5 -9.5 -0.36375617980957
"22901" 129.5 -9.5 -0.399749755859375
"22902" 130.5 -9.5 -0.349493026733398
"22903" 131.5 -9.5 -0.342836380004883
"22904" 132.5 -9.5 -0.322416305541992
"22905" 133.5 -9.5 -0.328994750976562
"22906" 134.5 -9.5 -0.304666519165039
"22907" 135.5 -9.5 -0.248500823974609
"22908" 136.5 -9.5 -0.25108528137207
"22909" 137.5 -9.5 -0.270332336425781
"22910" 138.5 -9.5 -0.215919494628906
"22911" 139.5 -9.5 -0.233663558959961
"22912" 140.5 -9.5 -0.227748870849609
"22913" 141.5 -9.5 -0.234004974365234
"22914" 142.5 -9.5 -0.231836318969727
"22915" 143.5 -9.5 -0.210416793823242
"22916" 144.5 -9.5 -0.213502883911133
"22917" 145.5 -9.5 0.3836669921875
"22918" 146.5 -9.5 0.400918960571289
"22919" 149.5 -9.5 0.38066291809082
"22920" 150.5 -9.5 0.360832214355469
"22921" 151.5 -9.5 0.347663879394531
"22922" 152.5 -9.5 0.331668853759766
"22923" 153.5 -9.5 0.316997528076172
"22924" 154.5 -9.5 0.303750991821289
"22925" 155.5 -9.5 0.293830871582031
"22926" 156.5 -9.5 0.28266716003418
"22927" 157.5 -9.5 0.264581680297852
"22928" 158.5 -9.5 0.246833801269531
"22929" 159.5 -9.5 0.248832702636719
"22930" 160.5 -9.5 0.234580993652344
"22931" 161.5 -9.5 0.213665008544922
"22932" 162.5 -9.5 0.196249008178711
"22933" 163.5 -9.5 0.169330596923828
"22934" 164.5 -9.5 0.142002105712891
"22935" 165.5 -9.5 0.128246307373047
"22936" 166.5 -9.5 0.0959148406982422
"22937" 167.5 -9.5 0.0740013122558594
"22938" 168.5 -9.5 0.0542469024658203
"22939" 169.5 -9.5 0.0288372039794922
"22940" 170.5 -9.5 0.0204181671142578
"22941" 171.5 -9.5 0.00274848937988281
"22942" 172.5 -9.5 -0.0170001983642578
"22943" 173.5 -9.5 -0.0450000762939453
"22944" 174.5 -9.5 -0.0668373107910156
"22945" 175.5 -9.5 -0.0831661224365234
"22946" 176.5 -9.5 -0.08575439453125
"22947" 177.5 -9.5 -0.101997375488281
"22948" 178.5 -9.5 -0.112579345703125
"22949" 179.5 -9.5 -0.121088027954102
"22950" -179.5 -9.5 -0.12516975402832
"22951" -178.5 -9.5 -0.128414154052734
"22952" -177.5 -9.5 -0.121915817260742
"22953" -176.5 -9.5 -0.113414764404297
"22954" -175.5 -9.5 -0.106332778930664
"22955" -174.5 -9.5 -0.100086212158203
"22956" -173.5 -9.5 -0.0959148406982422
"22957" -172.5 -9.5 -0.089752197265625
"22958" -171.5 -9.5 -0.0862483978271484
"22959" -170.5 -9.5 -0.0770816802978516
"22960" -169.5 -9.5 -0.0683345794677734
"22961" -168.5 -9.5 -0.0559978485107422
"22962" -167.5 -9.5 -0.0429191589355469
"22963" -166.5 -9.5 -0.0366630554199219
"22964" -165.5 -9.5 -0.0330829620361328
"22965" -164.5 -9.5 -0.0240058898925781
"22966" -163.5 -9.5 -0.0236663818359375
"22967" -162.5 -9.5 -0.0151653289794922
"22968" -161.5 -9.5 -0.00149917602539062
"22969" -160.5 -9.5 0.00624847412109375
"22970" -159.5 -9.5 0.011749267578125
"22971" -158.5 -9.5 0.0250835418701172
"22972" -157.5 -9.5 0.0332546234130859
"22973" -156.5 -9.5 0.0593395233154297
"22974" -155.5 -9.5 0.0611686706542969
"22975" -154.5 -9.5 0.0670032501220703
"22976" -153.5 -9.5 0.0713348388671875
"22977" -152.5 -9.5 0.0867481231689453
"22978" -151.5 -9.5 0.104501724243164
"22979" -150.5 -9.5 0.12391471862793
"22980" -149.5 -9.5 0.144329071044922
"22981" -148.5 -9.5 0.161169052124023
"22982" -147.5 -9.5 0.175918579101562
"22983" -146.5 -9.5 0.195087432861328
"22984" -145.5 -9.5 0.217081069946289
"22985" -144.5 -9.5 0.234750747680664
"22986" -143.5 -9.5 0.247919082641602
"22987" -142.5 -9.5 0.253746032714844
"22988" -141.5 -9.5 0.261163711547852
"22989" -140.5 -9.5 0.268667221069336
"22990" -139.5 -9.5 0.269330978393555
"22991" -138.5 -9.5 0.264665603637695
"22992" -137.5 -9.5 0.264167785644531
"22993" -136.5 -9.5 0.247245788574219
"22994" -135.5 -9.5 0.235584259033203
"22995" -134.5 -9.5 0.234085083007812
"22996" -133.5 -9.5 0.225667953491211
"22997" -132.5 -9.5 0.201248168945312
"22998" -131.5 -9.5 0.178001403808594
"22999" -130.5 -9.5 0.171503067016602
"23000" -129.5 -9.5 0.163249969482422
"23001" -128.5 -9.5 0.152254104614258
"23002" -127.5 -9.5 0.144580841064453
"23003" -126.5 -9.5 0.133670806884766
"23004" -125.5 -9.5 0.126247406005859
"23005" -124.5 -9.5 0.123414993286133
"23006" -123.5 -9.5 0.12449836730957
"23007" -122.5 -9.5 0.127250671386719
"23008" -121.5 -9.5 0.116004943847656
"23009" -120.5 -9.5 0.112838745117188
"23010" -119.5 -9.5 0.100164413452148
"23011" -118.5 -9.5 0.0998287200927734
"23012" -117.5 -9.5 0.103914260864258
"23013" -116.5 -9.5 0.105003356933594
"23014" -115.5 -9.5 0.110170364379883
"23015" -114.5 -9.5 0.102001190185547
"23016" -113.5 -9.5 0.0972499847412109
"23017" -112.5 -9.5 0.100080490112305
"23018" -111.5 -9.5 0.109418869018555
"23019" -110.5 -9.5 0.132501602172852
"23020" -109.5 -9.5 0.160663604736328
"23021" -108.5 -9.5 0.191999435424805
"23022" -107.5 -9.5 0.220415115356445
"23023" -106.5 -9.5 0.258077621459961
"23024" -105.5 -9.5 0.282587051391602
"23025" -104.5 -9.5 0.286003112792969
"23026" -103.5 -9.5 0.288583755493164
"23027" -102.5 -9.5 0.285833358764648
"23028" -101.5 -9.5 0.296247482299805
"23029" -100.5 -9.5 0.303249359130859
"23030" -99.5 -9.5 0.316835403442383
"23031" -98.5 -9.5 0.3177490234375
"23032" -97.5 -9.5 0.302167892456055
"23033" -96.5 -9.5 0.304668426513672
"23034" -95.5 -9.5 0.297664642333984
"23035" -94.5 -9.5 0.271169662475586
"23036" -93.5 -9.5 0.235832214355469
"23037" -92.5 -9.5 0.197664260864258
"23038" -91.5 -9.5 0.149415969848633
"23039" -90.5 -9.5 0.101083755493164
"23040" -89.5 -9.5 0.0346660614013672
"23041" -88.5 -9.5 -0.0444145202636719
"23042" -87.5 -9.5 -0.125419616699219
"23043" -86.5 -9.5 -0.212167739868164
"23044" -85.5 -9.5 -0.309085845947266
"23045" -84.5 -9.5 -0.408836364746094
"23046" -83.5 -9.5 -0.515249252319336
"23047" -82.5 -9.5 -0.632835388183594
"23048" -81.5 -9.5 -1.00491714477539
"23049" -80.5 -9.5 -1.16691970825195
"23050" -79.5 -9.5 -1.28150177001953
"23051" -78.5 -9.5 -1.42249870300293
"23052" -35.5 -9.5 -0.685832977294922
"23053" -34.5 -9.5 -0.695587158203125
"23054" -33.5 -9.5 -0.705501556396484
"23055" -32.5 -9.5 -0.715002059936523
"23056" -31.5 -9.5 -0.718082427978516
"23057" -30.5 -9.5 -0.710668563842773
"23058" -29.5 -9.5 -0.704748153686523
"23059" -28.5 -9.5 -0.691251754760742
"23060" -27.5 -9.5 -0.680746078491211
"23061" -26.5 -9.5 -0.674087524414062
"23062" -25.5 -9.5 -0.657917022705078
"23063" -24.5 -9.5 -0.645915985107422
"23064" -23.5 -9.5 -0.625499725341797
"23065" -22.5 -9.5 -0.607002258300781
"23066" -21.5 -9.5 -0.577919006347656
"23067" -20.5 -9.5 -0.559001922607422
"23068" -19.5 -9.5 -0.544000625610352
"23069" -18.5 -9.5 -0.527000427246094
"23070" -17.5 -9.5 -0.516412734985352
"23071" -16.5 -9.5 -0.503997802734375
"23072" -15.5 -9.5 -0.476001739501953
"23073" -14.5 -9.5 -0.458417892456055
"23074" -13.5 -9.5 -0.441585540771484
"23075" -12.5 -9.5 -0.420415878295898
"23076" -11.5 -9.5 -0.395336151123047
"23077" -10.5 -9.5 -0.355169296264648
"23078" -9.5 -9.5 -0.319248199462891
"23079" -8.5 -9.5 -0.268417358398438
"23080" -7.5 -9.5 -0.2274169921875
"23081" -6.5 -9.5 -0.187414169311523
"23082" -5.5 -9.5 -0.144412994384766
"23083" -4.5 -9.5 -0.10658073425293
"23084" -3.5 -9.5 -0.0608367919921875
"23085" -2.5 -9.5 -0.027252197265625
"23086" -1.5 -9.5 -0.00400352478027344
"23087" -0.5 -9.5 0.0149974822998047
"23088" 0.5 -10.5 0.169166564941406
"23089" 1.5 -10.5 0.190496444702148
"23090" 2.5 -10.5 0.188337326049805
"23091" 3.5 -10.5 0.176170349121094
"23092" 4.5 -10.5 0.139328002929688
"23093" 5.5 -10.5 0.0855846405029297
"23094" 6.5 -10.5 0.0181636810302734
"23095" 7.5 -10.5 0.0141639709472656
"23096" 8.5 -10.5 -0.0750827789306641
"23097" 9.5 -10.5 -0.160919189453125
"23098" 10.5 -10.5 -0.227418899536133
"23099" 11.5 -10.5 -0.304250717163086
"23100" 12.5 -10.5 -0.390914916992188
"23101" 13.5 -10.5 -0.476583480834961
"23102" 40.5 -10.5 -0.0342559814453125
"23103" 41.5 -10.5 -0.0790824890136719
"23104" 42.5 -10.5 -0.101005554199219
"23105" 43.5 -10.5 -0.122413635253906
"23106" 44.5 -10.5 -0.1336669921875
"23107" 45.5 -10.5 -0.120748519897461
"23108" 46.5 -10.5 -0.104085922241211
"23109" 47.5 -10.5 -0.116086959838867
"23110" 48.5 -10.5 -0.125247955322266
"23111" 49.5 -10.5 -0.139921188354492
"23112" 50.5 -10.5 -0.128498077392578
"23113" 51.5 -10.5 -0.127418518066406
"23114" 52.5 -10.5 -0.128084182739258
"23115" 53.5 -10.5 -0.133586883544922
"23116" 54.5 -10.5 -0.137664794921875
"23117" 55.5 -10.5 -0.132497787475586
"23118" 56.5 -10.5 -0.148506164550781
"23119" 57.5 -10.5 -0.148414611816406
"23120" 58.5 -10.5 -0.154333114624023
"23121" 59.5 -10.5 -0.155418395996094
"23122" 60.5 -10.5 -0.161251068115234
"23123" 61.5 -10.5 -0.168666839599609
"23124" 62.5 -10.5 -0.160497665405273
"23125" 63.5 -10.5 -0.167665481567383
"23126" 64.5 -10.5 -0.165748596191406
"23127" 65.5 -10.5 -0.171335220336914
"23128" 66.5 -10.5 -0.181501388549805
"23129" 67.5 -10.5 -0.176082611083984
"23130" 68.5 -10.5 -0.186412811279297
"23131" 69.5 -10.5 -0.180919647216797
"23132" 70.5 -10.5 -0.185337066650391
"23133" 71.5 -10.5 -0.167001724243164
"23134" 72.5 -10.5 -0.141918182373047
"23135" 73.5 -10.5 -0.116580963134766
"23136" 74.5 -10.5 -0.110080718994141
"23137" 75.5 -10.5 -0.0940895080566406
"23138" 76.5 -10.5 -0.0625858306884766
"23139" 77.5 -10.5 -0.0644168853759766
"23140" 78.5 -10.5 -0.0769176483154297
"23141" 79.5 -10.5 -0.0750007629394531
"23142" 80.5 -10.5 -0.0834980010986328
"23143" 81.5 -10.5 -0.0871677398681641
"23144" 82.5 -10.5 -0.0836639404296875
"23145" 83.5 -10.5 -0.0795879364013672
"23146" 84.5 -10.5 -0.077667236328125
"23147" 85.5 -10.5 -0.0748310089111328
"23148" 86.5 -10.5 -0.0770015716552734
"23149" 87.5 -10.5 -0.0784149169921875
"23150" 88.5 -10.5 -0.0775032043457031
"23151" 89.5 -10.5 -0.0660762786865234
"23152" 90.5 -10.5 -0.0543365478515625
"23153" 91.5 -10.5 -0.0728302001953125
"23154" 92.5 -10.5 -0.0675029754638672
"23155" 93.5 -10.5 -0.0865840911865234
"23156" 94.5 -10.5 -0.115835189819336
"23157" 95.5 -10.5 -0.158418655395508
"23158" 96.5 -10.5 -0.199497222900391
"23159" 97.5 -10.5 -0.221336364746094
"23160" 98.5 -10.5 -0.229997634887695
"23161" 99.5 -10.5 -0.277755737304688
"23162" 100.5 -10.5 -0.298833847045898
"23163" 101.5 -10.5 -0.309747695922852
"23164" 102.5 -10.5 -0.358583450317383
"23165" 103.5 -10.5 -0.378164291381836
"23166" 104.5 -10.5 -0.401248931884766
"23167" 105.5 -10.5 -0.431331634521484
"23168" 106.5 -10.5 -0.455083847045898
"23169" 107.5 -10.5 -0.473499298095703
"23170" 108.5 -10.5 -0.469581604003906
"23171" 109.5 -10.5 -0.472082138061523
"23172" 110.5 -10.5 -0.464998245239258
"23173" 111.5 -10.5 -0.450418472290039
"23174" 112.5 -10.5 -0.442667007446289
"23175" 113.5 -10.5 -0.44666862487793
"23176" 114.5 -10.5 -0.433498382568359
"23177" 115.5 -10.5 -0.433670043945312
"23178" 116.5 -10.5 -0.432079315185547
"23179" 117.5 -10.5 -0.428417205810547
"23180" 118.5 -10.5 -0.421747207641602
"23181" 119.5 -10.5 -0.420581817626953
"23182" 120.5 -10.5 -0.418416976928711
"23183" 121.5 -10.5 -0.427249908447266
"23184" 122.5 -10.5 -0.433666229248047
"23185" 123.5 -10.5 -0.43958854675293
"23186" 124.5 -10.5 -0.448329925537109
"23187" 125.5 -10.5 -0.443161010742188
"23188" 126.5 -10.5 -0.425003051757812
"23189" 127.5 -10.5 -0.411334991455078
"23190" 128.5 -10.5 -0.405498504638672
"23191" 129.5 -10.5 -0.421834945678711
"23192" 130.5 -10.5 -0.452417373657227
"23193" 131.5 -10.5 -0.412670135498047
"23194" 132.5 -10.5 -0.3941650390625
"23195" 133.5 -10.5 -0.368247985839844
"23196" 134.5 -10.5 -0.306167602539062
"23197" 135.5 -10.5 -0.321834564208984
"23198" 136.5 -10.5 -0.318080902099609
"23199" 137.5 -10.5 -0.257587432861328
"23200" 138.5 -10.5 -0.236583709716797
"23201" 139.5 -10.5 -0.193914413452148
"23202" 140.5 -10.5 -0.172750473022461
"23203" 141.5 -10.5 -0.156917572021484
"23204" 142.5 -10.5 -0.136419296264648
"23205" 143.5 -10.5 -0.156248092651367
"23206" 144.5 -10.5 0.334751129150391
"23207" 145.5 -10.5 0.325246810913086
"23208" 146.5 -10.5 0.356002807617188
"23209" 147.5 -10.5 0.350082397460938
"23210" 148.5 -10.5 0.346914291381836
"23211" 149.5 -10.5 0.330747604370117
"23212" 150.5 -10.5 0.321750640869141
"23213" 151.5 -10.5 0.330171585083008
"23214" 152.5 -10.5 0.331836700439453
"23215" 153.5 -10.5 0.327083587646484
"23216" 154.5 -10.5 0.327251434326172
"23217" 155.5 -10.5 0.328502655029297
"23218" 156.5 -10.5 0.328834533691406
"23219" 157.5 -10.5 0.325998306274414
"23220" 158.5 -10.5 0.304834365844727
"23221" 159.5 -10.5 0.281833648681641
"23222" 160.5 -10.5 0.258995056152344
"23223" 161.5 -10.5 0.231582641601562
"23224" 162.5 -10.5 0.203584671020508
"23225" 163.5 -10.5 0.177587509155273
"23226" 164.5 -10.5 0.166337966918945
"23227" 165.5 -10.5 0.144580841064453
"23228" 166.5 -10.5 0.119585037231445
"23229" 167.5 -10.5 0.102336883544922
"23230" 168.5 -10.5 0.0780010223388672
"23231" 169.5 -10.5 0.0525836944580078
"23232" 170.5 -10.5 0.0327491760253906
"23233" 171.5 -10.5 0.0237464904785156
"23234" 172.5 -10.5 8.20159912109375e-05
"23235" 173.5 -10.5 -0.0286693572998047
"23236" 174.5 -10.5 -0.0453338623046875
"23237" 175.5 -10.5 -0.0752487182617188
"23238" 176.5 -10.5 -0.0902462005615234
"23239" 177.5 -10.5 -0.103666305541992
"23240" 178.5 -10.5 -0.118078231811523
"23241" 179.5 -10.5 -0.117580413818359
"23242" -179.5 -10.5 -0.132164001464844
"23243" -178.5 -10.5 -0.132913589477539
"23244" -177.5 -10.5 -0.132167816162109
"23245" -176.5 -10.5 -0.132831573486328
"23246" -175.5 -10.5 -0.132669448852539
"23247" -174.5 -10.5 -0.120586395263672
"23248" -173.5 -10.5 -0.115081787109375
"23249" -172.5 -10.5 -0.109584808349609
"23250" -171.5 -10.5 -0.102916717529297
"23251" -170.5 -10.5 -0.0939159393310547
"23252" -169.5 -10.5 -0.0863323211669922
"23253" -168.5 -10.5 -0.0787467956542969
"23254" -167.5 -10.5 -0.0747528076171875
"23255" -166.5 -10.5 -0.0505008697509766
"23256" -165.5 -10.5 -0.0288352966308594
"23257" -164.5 -10.5 0.00100326538085938
"23258" -163.5 -10.5 0.0160846710205078
"23259" -162.5 -10.5 0.0279178619384766
"23260" -161.5 -10.5 0.0397510528564453
"23261" -160.5 -10.5 0.0504188537597656
"23262" -159.5 -10.5 0.0618324279785156
"23263" -158.5 -10.5 0.0666675567626953
"23264" -157.5 -10.5 0.0679187774658203
"23265" -156.5 -10.5 0.0795040130615234
"23266" -155.5 -10.5 0.0832481384277344
"23267" -154.5 -10.5 0.0890846252441406
"23268" -153.5 -10.5 0.0934982299804688
"23269" -152.5 -10.5 0.105501174926758
"23270" -151.5 -10.5 0.120584487915039
"23271" -150.5 -10.5 0.13983154296875
"23272" -149.5 -10.5 0.168834686279297
"23273" -148.5 -10.5 0.201332092285156
"23274" -147.5 -10.5 0.22991943359375
"23275" -146.5 -10.5 0.248828887939453
"23276" -145.5 -10.5 0.275915145874023
"23277" -144.5 -10.5 0.289495468139648
"23278" -143.5 -10.5 0.298084259033203
"23279" -142.5 -10.5 0.313501358032227
"23280" -141.5 -10.5 0.322414398193359
"23281" -140.5 -10.5 0.328334808349609
"23282" -139.5 -10.5 0.332836151123047
"23283" -138.5 -10.5 0.33074951171875
"23284" -137.5 -10.5 0.324335098266602
"23285" -136.5 -10.5 0.320745468139648
"23286" -135.5 -10.5 0.312999725341797
"23287" -134.5 -10.5 0.296829223632812
"23288" -133.5 -10.5 0.280002593994141
"23289" -132.5 -10.5 0.265251159667969
"23290" -131.5 -10.5 0.259746551513672
"23291" -130.5 -10.5 0.237667083740234
"23292" -129.5 -10.5 0.225250244140625
"23293" -128.5 -10.5 0.213001251220703
"23294" -127.5 -10.5 0.195249557495117
"23295" -126.5 -10.5 0.17534065246582
"23296" -125.5 -10.5 0.158748626708984
"23297" -124.5 -10.5 0.153162002563477
"23298" -123.5 -10.5 0.150829315185547
"23299" -122.5 -10.5 0.151832580566406
"23300" -121.5 -10.5 0.14558219909668
"23301" -120.5 -10.5 0.141746520996094
"23302" -119.5 -10.5 0.13841438293457
"23303" -118.5 -10.5 0.129665374755859
"23304" -117.5 -10.5 0.127079010009766
"23305" -116.5 -10.5 0.127582550048828
"23306" -115.5 -10.5 0.132667541503906
"23307" -114.5 -10.5 0.131418228149414
"23308" -113.5 -10.5 0.132999420166016
"23309" -112.5 -10.5 0.134832382202148
"23310" -111.5 -10.5 0.146419525146484
"23311" -110.5 -10.5 0.166084289550781
"23312" -109.5 -10.5 0.179498672485352
"23313" -108.5 -10.5 0.209661483764648
"23314" -107.5 -10.5 0.247749328613281
"23315" -106.5 -10.5 0.287748336791992
"23316" -105.5 -10.5 0.325498580932617
"23317" -104.5 -10.5 0.326253890991211
"23318" -103.5 -10.5 0.318082809448242
"23319" -102.5 -10.5 0.324583053588867
"23320" -101.5 -10.5 0.333333969116211
"23321" -100.5 -10.5 0.336666107177734
"23322" -99.5 -10.5 0.33299446105957
"23323" -98.5 -10.5 0.333667755126953
"23324" -97.5 -10.5 0.355417251586914
"23325" -96.5 -10.5 0.364164352416992
"23326" -95.5 -10.5 0.366085052490234
"23327" -94.5 -10.5 0.359584808349609
"23328" -93.5 -10.5 0.340080261230469
"23329" -92.5 -10.5 0.323911666870117
"23330" -91.5 -10.5 0.285581588745117
"23331" -90.5 -10.5 0.230501174926758
"23332" -89.5 -10.5 0.169670104980469
"23333" -88.5 -10.5 0.0963287353515625
"23334" -87.5 -10.5 0.0113372802734375
"23335" -86.5 -10.5 -0.08941650390625
"23336" -85.5 -10.5 -0.199254989624023
"23337" -84.5 -10.5 -0.319580078125
"23338" -83.5 -10.5 -0.450414657592773
"23339" -82.5 -10.5 -0.778335571289062
"23340" -81.5 -10.5 -1.01266670227051
"23341" -80.5 -10.5 -1.18508529663086
"23342" -79.5 -10.5 -1.41024971008301
"23343" -78.5 -10.5 -1.58383369445801
"23344" -36.5 -10.5 -0.685998916625977
"23345" -35.5 -10.5 -0.731252670288086
"23346" -34.5 -10.5 -0.72999382019043
"23347" -33.5 -10.5 -0.745918273925781
"23348" -32.5 -10.5 -0.741996765136719
"23349" -31.5 -10.5 -0.739583969116211
"23350" -30.5 -10.5 -0.72991943359375
"23351" -29.5 -10.5 -0.725332260131836
"23352" -28.5 -10.5 -0.724834442138672
"23353" -27.5 -10.5 -0.720327377319336
"23354" -26.5 -10.5 -0.70625114440918
"23355" -25.5 -10.5 -0.694169998168945
"23356" -24.5 -10.5 -0.678415298461914
"23357" -23.5 -10.5 -0.661500930786133
"23358" -22.5 -10.5 -0.644998550415039
"23359" -21.5 -10.5 -0.634166717529297
"23360" -20.5 -10.5 -0.608333587646484
"23361" -19.5 -10.5 -0.59266471862793
"23362" -18.5 -10.5 -0.579500198364258
"23363" -17.5 -10.5 -0.568416595458984
"23364" -16.5 -10.5 -0.565162658691406
"23365" -15.5 -10.5 -0.550334930419922
"23366" -14.5 -10.5 -0.522830963134766
"23367" -13.5 -10.5 -0.496747970581055
"23368" -12.5 -10.5 -0.461666107177734
"23369" -11.5 -10.5 -0.419418334960938
"23370" -10.5 -10.5 -0.385002136230469
"23371" -9.5 -10.5 -0.346746444702148
"23372" -8.5 -10.5 -0.30341911315918
"23373" -7.5 -10.5 -0.247585296630859
"23374" -6.5 -10.5 -0.193082809448242
"23375" -5.5 -10.5 -0.131582260131836
"23376" -4.5 -10.5 -0.06591796875
"23377" -3.5 -10.5 -0.0186710357666016
"23378" -2.5 -10.5 0.0234165191650391
"23379" -1.5 -10.5 0.0670814514160156
"23380" -0.5 -10.5 0.0885009765625
"23381" 0.5 -11.5 0.270332336425781
"23382" 1.5 -11.5 0.307582855224609
"23383" 2.5 -11.5 0.313331604003906
"23384" 3.5 -11.5 0.305913925170898
"23385" 4.5 -11.5 0.26283073425293
"23386" 5.5 -11.5 0.208332061767578
"23387" 6.5 -11.5 0.171665191650391
"23388" 7.5 -11.5 0.11500358581543
"23389" 8.5 -11.5 -0.00942039489746094
"23390" 9.5 -11.5 -0.139753341674805
"23391" 10.5 -11.5 -0.196666717529297
"23392" 11.5 -11.5 -0.301668167114258
"23393" 12.5 -11.5 -0.401418685913086
"23394" 13.5 -11.5 -0.521663665771484
"23395" 40.5 -11.5 -0.118413925170898
"23396" 41.5 -11.5 -0.165668487548828
"23397" 42.5 -11.5 -0.185338973999023
"23398" 43.5 -11.5 -0.18025016784668
"23399" 44.5 -11.5 -0.150419235229492
"23400" 45.5 -11.5 -0.137418746948242
"23401" 46.5 -11.5 -0.127668380737305
"23402" 47.5 -11.5 -0.106918334960938
"23403" 48.5 -11.5 -0.0993328094482422
"23404" 49.5 -11.5 -0.0823287963867188
"23405" 50.5 -11.5 -0.0684967041015625
"23406" 51.5 -11.5 -0.0445022583007812
"23407" 52.5 -11.5 -0.0249996185302734
"23408" 53.5 -11.5 -0.00275039672851562
"23409" 54.5 -11.5 0.00958633422851562
"23410" 55.5 -11.5 0.0203285217285156
"23411" 56.5 -11.5 0.0220851898193359
"23412" 57.5 -11.5 0.0171680450439453
"23413" 58.5 -11.5 0.0142459869384766
"23414" 59.5 -11.5 0.0123348236083984
"23415" 60.5 -11.5 0.00250053405761719
"23416" 61.5 -11.5 -0.0104999542236328
"23417" 62.5 -11.5 -0.01300048828125
"23418" 63.5 -11.5 -0.027496337890625
"23419" 64.5 -11.5 -0.0398349761962891
"23420" 65.5 -11.5 -0.0547504425048828
"23421" 66.5 -11.5 -0.0655841827392578
"23422" 67.5 -11.5 -0.0851669311523438
"23423" 68.5 -11.5 -0.0907459259033203
"23424" 69.5 -11.5 -0.0879173278808594
"23425" 70.5 -11.5 -0.0703353881835938
"23426" 71.5 -11.5 -0.0446624755859375
"23427" 72.5 -11.5 -0.0102519989013672
"23428" 73.5 -11.5 0.0228328704833984
"23429" 74.5 -11.5 0.0415802001953125
"23430" 75.5 -11.5 0.0511684417724609
"23431" 76.5 -11.5 0.0599193572998047
"23432" 77.5 -11.5 0.0587520599365234
"23433" 78.5 -11.5 0.0658283233642578
"23434" 79.5 -11.5 0.0659160614013672
"23435" 80.5 -11.5 0.0614986419677734
"23436" 81.5 -11.5 0.0650844573974609
"23437" 82.5 -11.5 0.0662498474121094
"23438" 83.5 -11.5 0.0845813751220703
"23439" 84.5 -11.5 0.105001449584961
"23440" 85.5 -11.5 0.126996994018555
"23441" 86.5 -11.5 0.138410568237305
"23442" 87.5 -11.5 0.155834197998047
"23443" 88.5 -11.5 0.174497604370117
"23444" 89.5 -11.5 0.198663711547852
"23445" 90.5 -11.5 0.211753845214844
"23446" 91.5 -11.5 0.226583480834961
"23447" 92.5 -11.5 0.220418930053711
"23448" 93.5 -11.5 0.200746536254883
"23449" 94.5 -11.5 0.18708610534668
"23450" 95.5 -11.5 0.160915374755859
"23451" 96.5 -11.5 0.137166976928711
"23452" 97.5 -11.5 0.0987491607666016
"23453" 98.5 -11.5 0.0401668548583984
"23454" 99.5 -11.5 0.00225257873535156
"23455" 100.5 -11.5 -0.0273303985595703
